1.2768,0.96624,1.094,1.1472,0.73937,1.3005,1.4447,1.2877,0.65249,1.8229,2.4758,3.2945,3.6434,3.1027,2.3616,3.6523,3.4995,3.3105,3.273,4.0932,4.2021,4.1934,3.7016,3.696,2.7318,2.3782,2.9922,2.8669,2.7617,3.4909,4.3985,4.965,6.43,5.8875,4.9334,4.3468,4.6349,4.9569,5.9056,5.1731,5.1722,5.3819,6.0061,5.3741,3.8785,4.9493,5.135,4.8558,4.599,4.6606,5.1814,6.3854,6.436,6.0272,4.3696,5.0657,5.7048,5.801,6.9246,6.0623,5.2102,5.2216,6.8352,6.6226,5.6105
1.7847,1.3199,1.6007,0.4331,1.0139,1.7358,1.7526,0.95682,0.84271,2.5274,2.0423,3.4788,2.3921,3.0055,2.6575,3.0409,3.6703,3.4559,3.6111,4.1917,3.8257,3.5558,3.5821,3.3406,3.2888,3.1427,3.0313,3.1117,2.2548,3.3683,3.9676,4.82,5.0204,5.2828,4.8243,4.6795,4.7456,4.7059,5.2166,5.8017,4.7965,5.5001,5.4872,5.8115,5.3042,5.1592,5.0205,4.2924,5.0945,4.9794,5.0635,5.7612,7.0018,6.4305,5.4269,4.8765,5.7114,6.5103,6.3013,5.9625,5.3662,5.63,6.6712,7.0481,6.2691
1.4996,0.98942,1.4551,0.52658,0.49699,2.1101,2.1909,1.7094,1.0016,1.8401,1.8835,3.3244,2.7951,2.3617,2.968,2.7609,2.8116,3.3746,3.9659,4.5794,4.8252,3.0822,3.4097,3.3243,3.2575,3.8068,3.896,2.7641,3.2426,3.334,3.48,4.5436,4.4885,5.2236,5.5501,5.0577,4.4732,4.2462,4.6559,4.6461,5.0254,4.4478,4.4077,5.0933,6.4179,4.5495,4.7997,5.1484,6.9531,6.0333,6.1635,6.1879,7.0707,6.2929,5.7804,4.8229,5.5388,5.8493,6.2347,6.1505,5.7005,5.9436,6.8242,7.2463,7.481
1.5399,1.126,1.2213,0.84142,1.2428,1.8588,1.4661,1.2945,1.3223,1.3551,2.58,2.2783,3.4518,3.0571,2.56,2.9553,3.6127,4.0163,3.5964,2.7372,3.2744,4.904,4.4462,3.631,3.1309,3.7875,3.3967,2.5279,2.0816,3.1307,3.7135,3.869,4.1493,5.1641,5.5169,5.3595,4.6236,5.0487,4.0517,4.9279,4.7589,4.7778,5.582,5.6242,5.4832,4.5196,4.4075,4.5713,5.3047,5.6017,6.1344,5.9591,5.7994,5.6626,5.6619,4.9733,5.0359,5.0785,6.211,7.1193,5.7437,6.1452,6.8685,7.281,7.0338
1.2574,1.3525,2.0344,2.186,2.1235,2.534,2.1844,1.1697,0.4838,1.8049,2.4372,2.3082,2.3158,2.4617,2.6133,2.6841,2.7746,3.1856,2.4086,2.3306,2.3806,3.7448,4.2692,4.2331,2.8593,3.2798,2.6326,3.0557,0.67703,2.4885,3.2247,3.9525,5.0695,5.2008,5.3282,6.4639,5.1263,4.0965,3.6323,4.0714,3.1418,4.8565,4.8425,5.1913,5.726,4.8192,2.8093,3.4057,4.6737,4.7098,4.5844,5.558,5.6485,5.2414,5.8452,5.4576,6.236,5.4832,5.1848,6.0931,5.4289,5.2926,6.5821,6.9167,7.7183
0.3752,0.87717,1.3288,2.0137,1.5171,2.1124,1.2225,0.82889,1.2693,1.1828,1.5089,1.2367,2.6515,2.178,1.9852,1.5319,1.5709,2.0616,3.1978,3.0345,3.8112,3.7473,3.9124,4.0623,3.87,3.4903,2.8513,3.1109,1.834,1.7651,2.5223,2.9018,3.3546,3.9622,3.4397,4.1734,4.981,3.9839,3.2354,3.3125,4.5303,5.1937,5.3466,4.8907,5.2503,3.9562,3.8471,4.0177,5.148,4.7233,4.7841,4.8629,5.356,4.6317,5.2597,5.4628,5.7734,5.7623,5.4124,5.7348,5.894,6.0631,6.2901,6.8713,6.663
0.42476,1.2564,0.4491,0.86873,0.50972,1.1608,0.84731,0.89259,0.97032,1.2333,1.1805,1.8114,1.9423,1.7053,0.83969,1.5814,1.347,1.7711,3.0449,3.5962,2.5922,3.352,3.2644,3.8174,3.6385,3.5018,3.3588,3.1249,2.0526,1.0549,1.7202,2.8627,2.4974,2.7367,2.9146,3.7907,4.1554,3.8853,3.3093,4.1555,4.1953,4.7284,5.0992,5.9156,5.332,4.8873,4.6643,4.1291,5.2545,4.5113,4.401,4.8944,4.8095,4.9864,4.3619,5.6644,5.7571,6.1458,5.7492,6.3766,6.3955,6.2948,6.6855,7.5578,7.2531
1.4894,0.99956,0.57704,-0.31252,0.59822,0.59047,1.7065,2.4974,1.8099,1.9969,2.1966,1.8032,1.782,1.5407,1.0414,1.8058,1.6346,1.7747,3.4537,3.3912,3.5613,2.7797,3.3386,4.2728,3.7129,4.3992,3.3425,2.5992,1.9678,1.3428,1.3945,2.2778,1.9564,2.5439,2.6332,3.5261,4.2915,3.6027,3.2704,2.9083,3.2309,4.4537,4.2111,4.6486,6.1242,5.4437,5.2843,6.0302,5.1343,5.5146,4.6046,4.73,4.6355,4.8004,4.6465,5.2789,6.2524,5.877,5.3775,4.9715,5.273,6.4726,7.3088,7.8518,8.4044
2.4657,1.1114,0.14973,0.46923,0.78002,0.45266,0.53101,1.3428,2.109,2.5958,3.4716,2.3409,2.0943,1.21,0.95404,1.2286,1.9591,2.8859,2.3766,2.7885,2.6794,2.3756,3.192,4.1334,4.3722,3.5499,2.2691,1.9809,1.2388,0.76557,1.0613,0.64861,0.83576,2.5333,3.2094,3.0208,2.9494,2.4642,1.9677,2.9006,2.4334,4.3284,3.5213,4.3557,5.3679,4.7693,4.8893,5.1644,6.3138,5.2775,5.2492,4.1917,3.693,3.7067,5.8494,6.1723,7.3157,5.8542,5.6283,5.3158,4.9805,5.7995,6.3852,6.8867,7.7277
0.79348,0.35967,0.35113,0.75829,1.2636,0.68126,0.70935,1.1126,1.6379,1.3907,2.1576,3.1235,2.1834,2.3214,2.2433,2.9854,2.313,1.8561,2.4568,2.3322,2.2446,2.4103,3.0754,4.4702,3.2076,2.8244,2.3334,2.2792,1.0455,1.0465,0.97845,1.5947,1.8302,2.1355,3.0734,3.3782,2.5246,2.3276,3.2399,2.7761,3.7661,3.7013,3.9199,3.7549,4.6923,5.5073,5.2076,4.9924,6.1803,5.1676,5.4628,4.3194,3.6721,4.1503,5.0375,6.4525,6.1998,5.7157,5.8717,5.8508,4.6596,4.513,5.8224,6.4262,7.112
