1.0095,2.2402,3.4821,3.0225,2.606,1.9322,1.6614,2.8788,2.8336,2.8049,3.6836,2.9411,2.7587,2.9628,3.2074,3.3813,2.5131,3.1643,3.2898,3.0314,3.4987,3.5782,3.8443,3.3974,3.5473,3.7225,2.7856,3.8343,4.2222,4.3185,3.629,1.9699,2.1084,0.8281,0.33618,0.66951,1.3249,0.58016,0.67616,0.59775,1.3237,0.6669,-0.38941,0.45972,-0.34889,1.0782,0.19765,-0.55944,-3.0145,-1.0295,-0.20919,-0.17323,-0.54868,0.39148,0.31308,0.52238,-0.34902,0.53417,0.61478,0.63344,0.62753,1.0647,1.331,-0.016331,-0.16349
1.232,3.1984,3.4484,2.6492,2.579,2.5188,2.7493,2.9461,3.0227,3.6825,3.644,2.8171,2.9082,3.7683,3.912,4.3856,3.3843,2.7034,3.7029,3.0773,4.2897,3.6127,3.9195,3.5235,3.2653,4.2456,3.4112,3.3991,4.0072,4.1048,2.4561,1.6899,1.3179,0.44523,-0.13167,0.37884,0.42395,0.82199,1.0058,1.2813,1.1042,0.97246,0.30017,0.63399,0.9201,0.20852,0.95704,0.23094,-0.80651,-0.75474,0.27177,0.17428,0.087654,0.26309,0.4527,0.21433,0.183,0.88953,1.05,1.0323,1.3174,1.2363,1.4209,0.71527,0.26132
1.17,2.3328,3.0536,3.6786,2.5973,3.182,2.6315,2.7714,3.2265,2.627,3.0734,3.1021,2.5737,3.3113,4.1075,3.5797,3.3914,4.1934,4.0061,3.7162,4.1594,3.948,4.2812,2.8345,2.8986,3.5874,3.5872,3.5852,2.7668,3.0719,2.1342,2.436,1.358,-0.040225,-0.79677,0.69727,0.39234,1.1535,2.6681,2.27,0.88341,1.6808,1.1234,1.3956,1.1493,1.173,0.6542,0.16947,0.25171,-0.59714,-0.54237,0.3875,1.2569,0.79087,0.013768,0.79513,0.80418,1.808,2.4064,1.33,0.4149,1.4268,1.2978,0.89073,1.2296
1.6316,2.1554,3.2141,4.0656,3.6543,2.8852,3.7216,2.4625,3.3846,3.3205,3.6021,3.823,3.1455,3.8421,4.1653,3.8662,2.9015,3.7611,3.7595,3.1298,2.5809,3.2889,3.0198,3.7117,3.5193,3.5131,2.6435,2.891,2.9351,2.2259,2.2437,2.1858,1.459,0.83037,0.68979,0.3961,1.0864,1.2321,2.3006,2.1834,1.1014,1.1104,0.59618,-0.17563,1.0771,0.92023,1.1192,0.85845,-0.082367,-0.59021,0.63698,1.0626,1.3232,1.7186,0.093328,0.69787,1.4556,1.0776,1.4838,0.92351,0.97586,1.2846,2.2936,1.9032,2.0726
2.5232,1.6699,2.8198,3.5124,3.2074,2.9328,3.8761,3.4971,3.6709,4.3664,4.5595,4.0309,4.5671,3.4482,4.6503,4.6541,3.1572,2.8417,3.7444,3.7822,2.0183,3.2696,2.2399,2.9932,3.4902,3.6985,2.1755,2.5367,2.73,1.4341,1.7084,2.144,2.4966,1.3621,0.66926,0.087188,1.7219,1.8078,2.8562,2.1667,1.2868,0.81329,0.019894,0.13912,0.52815,1.1703,1.6772,0.26723,-0.19344,0.28604,0.98855,1.8511,0.91098,1.5295,0.41255,0.88814,0.65623,1.0385,2.5276,0.97347,1.5719,1.6052,1.6814,2.4535,1.1625
2.3739,1.6811,1.7896,2.835,2.7519,3.0071,2.4904,2.687,2.8533,3.6932,3.7599,3.0626,3.2347,3.2398,2.8832,2.6005,2.59,1.8646,2.8286,2.9809,3.3134,3.0771,3.3449,3.8172,4.6625,4.003,3.6291,3.2275,3.2106,2.7058,1.9896,2.3118,1.6852,1.8148,1.0779,2.3024,2.6074,1.6319,2.6537,2.3041,2.3518,1.5869,0.84303,0.2071,0.7478,0.83933,-0.35719,-0.11932,0.073958,0.64328,0.86972,1.3524,1.174,1.8897,1.5852,1.4198,0.6199,0.3828,0.55042,1.9178,1.4279,1.6439,1.567,2.5456,1.3557
1.2314,1.5732,1.1518,2.5753,3.1542,2.5706,3.0518,2.6506,2.7448,2.6052,3.2941,2.7188,0.88808,1.9409,1.6152,2.6841,2.3835,1.0874,0.94414,2.0392,2.9303,2.9995,2.8003,4.3511,5.1022,3.4227,3.2924,4.1299,3.249,3.3746,1.3718,1.9204,1.5764,1.8728,2.6155,2.3777,3.3875,2.1737,2.2033,2.8757,2.5175,2.5702,2.6163,1.1864,1.2644,1.0705,0.10148,0.65348,1.1599,0.59296,1.0534,1.1142,1.0426,2.28,2.7989,1.9552,1.5513,1.3075,0.031141,0.43996,1.6166,1.7117,0.67378,0.81509,0.93465
0.58722,1.2145,1.6821,2.0799,2.8023,2.6516,2.5691,2.6574,2.0901,2.0149,1.6395,1.435,0.98976,0.77411,1.1612,1.4934,1.2861,0.62973,1.7953,2.0308,2.0988,3.3935,3.5594,3.9913,4.9595,4.8127,4.2331,5.0452,3.5952,2.4657,2.6092,2.8006,2.4101,3.0934,2.1416,2.9723,3.0777,2.2304,1.4909,1.5985,1.9635,2.4922,2.2013,2.3487,2.2434,1.7269,0.45209,-0.17284,0.6861,0.095908,0.37095,1.1816,1.6273,1.4408,2.3864,2.622,1.0982,0.58407,0.81957,1.0076,0.63934,0.10706,0.43996,0.46578,-0.19602
-0.03397,0.29866,0.77941,1.214,1.7432,2.7312,2.6229,0.77017,0.73631,0.92876,2.5566,0.8452,0.86864,1.3335,0.64198,1.122,0.61335,1.4418,2.3642,2.7059,3.9044,4.2136,5.1536,5.9551,6.2893,4.4308,3.7733,3.9069,3.3699,2.9591,2.0481,2.5586,3.6098,2.9637,2.9284,2.5147,2.1394,2.4943,2.3175,2.2421,2.2156,2.8263,2.6869,1.8911,2.2514,1.1613,0.45214,-0.29471,1.0488,0.36937,-0.79712,0.98683,0.79451,1.5243,1.8184,1.9097,1.5868,1.3835,1.4511,1.7512,1.1086,1.3567,1.3295,1.4673,0.62876
0.13453,-0.013887,-0.029831,0.58745,1.0911,2.0911,1.3972,0.55866,0.1184,-0.019109,0.7238,0.111,0.83459,1.093,1.0613,0.38431,0.47906,1.5579,2.7443,3.1847,3.1566,3.2604,4.9793,5.7104,5.5401,4.0624,3.8646,3.0814,3.7587,2.3747,2.1351,1.9389,3.215,3.4824,2.8123,2.9682,3.4837,2.4905,2.0516,1.601,1.5785,2.6158,2.5043,1.3665,1.4237,1.2114,0.74312,1.2767,-0.13378,0.52551,1.1711,0.71016,0.86594,1.0628,1.5109,1.3094,2.3157,2.7919,1.4291,0.95579,1.7272,1.184,1.3679,1.9985,0.68155
